,Date,Tweet,User,Location,tweet,time,weekday,Hour,Minute,translated_tweet,tweet_without_stopwords
2730,2022-02-12,b'Ekelhafte Wolfsburger Unsympathentruppe. Raus mit denen aus der Liga. #SGEWOB #SGE',b'Andfisch1899',b'Frankfurt am Main / Witten',Ekelhafte Wolfsburger Unsympathentruppe. Raus mit denen aus der Liga. SGEWOB SGE,2022-02-12 16:19:45+00:00,5,16,19,Disgusting Wolfsburg unsympathetic group. Out with those from the league. SGEWOB SGE,Disgusting Wolfsburg unsympathetic group. Out league. SGEWOB SGE
2731,2022-02-12,b'M\xc3\xbcsste eher so 15min Nachspielzeit geben. Heftig was die abziehen #sge #sgewob',b'Klexi7',b'',Müsste eher so 15min Nachspielzeit geben. Heftig was die abziehen sge sgewob,2022-02-12 16:19:16+00:00,5,16,19,Should be more like 15 minutes stoppage time. Violently what they pull off sge sgewob,Should like 15 minutes stoppage time. Violently pull sge sgewob
2732,2022-02-12,b'Noch zwei Minuten regul\xc3\xa4r. Aber es m\xc3\xbcsste eigentlich eine ordentliche Nachspielzeit geben... \n\xe2\x80\x93\xe2\x80\x93\xe2\x80\x93\xe2\x80\x93\xe2\x80\x93\n\xe2\x8f\xb0 88. | #SGEWOB\xe2\x80\xa6 https://t.co/qcJyayK88B',b'Eintracht',"b'Frankfurt am Main, Deutschland'","Noch zwei Minuten regulär. Aber es müsste eigentlich eine ordentliche Nachspielzeit geben... 
–––––
⏰ 88. | SGEWOB… ",2022-02-12 16:19:00+00:00,5,16,19,"Two more minutes regular. But there should actually be a decent stoppage time...
–––––
⏰ 88. | SGEWOB…",Two minutes regular. But actually decent stoppage time... ––––– ⏰ 88. | SGEWOB…
2733,2022-02-12,"b'Das der wohl entscheidende Elfer mehr als strittig war, ist Fakt. Aber die Mannschaft hatte genug Gelegenheiten geg\xe2\x80\xa6 https://t.co/g6K5CUcls2'",b'HalloServusGude',b'Mittendrin',"Das der wohl entscheidende Elfer mehr als strittig war, ist Fakt. Aber die Mannschaft hatte genug Gelegenheiten geg… ",2022-02-12 16:18:34+00:00,5,16,18,It is a fact that the decisive penalty was more than controversial. But the team had enough chances against...,It fact decisive penalty controversial. But team enough chances against...
2734,2022-02-12,b'Aufbaugegner #SGE. K\xc3\xb6nnten uns auch in Caritas umbenennen #SGEWOB',b'Watzlaff2k',"b'Hessen, Deutschland'",Aufbaugegner SGE. Könnten uns auch in Caritas umbenennen SGEWOB,2022-02-12 16:17:25+00:00,5,16,17,Construction opponents SGE. Could also rename us to Caritas SGEWOB,Construction opponents SGE. Could also rename us Caritas SGEWOB
2735,2022-02-12,b'Ich m\xc3\xb6chte das so nicht.... #sge',b'Rhnrubertochte1',b'',Ich möchte das so nicht.... sge,2022-02-12 16:16:34+00:00,5,16,16,I don't want it that way.... sge,I want way.... sge
2736,2022-02-12,b'Lange B\xc3\xa4lle. lol\n\n#SGE\n #SGEWOB',b'withoutcarpet',b'',"Lange Bälle. lol

SGE
 SGEWOB",2022-02-12 16:16:23+00:00,5,16,16,"long balls. lol

SGE
 SGEWOB",long balls. lol SGE SGEWOB
2737,2022-02-12,b'Und noch mal zwei frische Kr\xc3\xa4fte: Hrustic und @jenspetter99 kommen aufs Feld! \n\xe2\x80\x93\xe2\x80\x93\xe2\x80\x93\xe2\x80\x93\xe2\x80\x93\n\xe2\x8f\xb0 85. | #SGEWOB 0:1 | #SGE https://t.co/swFXNLQNBM',b'Eintracht',"b'Frankfurt am Main, Deutschland'","Und noch mal zwei frische Kräfte: Hrustic und  kommen aufs Feld! 
–––––
⏰ 85. | SGEWOB 0:1 | SGE ",2022-02-12 16:16:11+00:00,5,16,16,"And again two fresh forces: Hrustic and come onto the field!
–––––
⏰ 85. | SGEWOB 0:1 | SGE",And two fresh forces: Hrustic come onto field! ––––– ⏰ 85. | SGEWOB 0:1 | SGE
2738,2022-02-12,b'@Chris_76_SGE @giacobaer Ich sp\xc3\xbcre au\xc3\x9fer Wut gerade nicht so viel',b'MuhleMeister',"b'Bruchsal, Deutschland'",  Ich spüre außer Wut gerade nicht so viel,2022-02-12 16:16:07+00:00,5,16,16,I don't feel that much besides anger right now,I feel much besides anger right
2739,2022-02-12,b'Bochum schie\xc3\x9ft 4 Tore gegen die Bayern und wir schie\xc3\x9fen kein einziges Tor gegen Wolfsburg.\n\n#SGE',b'omadduxo',b'',"Bochum schießt 4 Tore gegen die Bayern und wir schießen kein einziges Tor gegen Wolfsburg.

SGE",2022-02-12 16:15:32+00:00,5,16,15,"Bochum scores 4 goals against Bayern and we don't score a single goal against Wolfsburg.

SGE",Bochum scores 4 goals Bayern score single goal Wolfsburg. SGE
2740,2022-02-12,b'Ist das alles bitter heute\xe2\x80\xa6 #SGE #SGEWOB https://t.co/kOLqITvgAg',b'FranckMueller',b'',Ist das alles bitter heute… SGE SGEWOB ,2022-02-12 16:15:20+00:00,5,16,15,Is it all bitter today... SGE SGEWOB,Is bitter today... SGE SGEWOB
2741,2022-02-12,"b'Niederlage heute v\xc3\xb6llig verdient, weil OG sich verzockt hat: - Kamada noch nicht wieder bei 100% -&gt; Hrustic w\xc3\xa4re da\xe2\x80\xa6 https://t.co/YynC78CgGv'",b'franky_sge',b'',"Niederlage heute völlig verdient, weil OG sich verzockt hat: - Kamada noch nicht wieder bei 100% -&gt; Hrustic wäre da… ",2022-02-12 16:15:15+00:00,5,16,15,Deserved defeat today because OG gambled: - Kamada not back to 100% yet -&gt; Hrustic would be there...,Deserved defeat today OG gambled: - Kamada back 100% yet -&gt; Hrustic would there...
2742,2022-02-12,b'#SGE nach dem Gegentor so bissig wie einst der zahnlose Dackel meiner Oma. #SGEWOB',b'In_griiieed',b'',SGE nach dem Gegentor so bissig wie einst der zahnlose Dackel meiner Oma. SGEWOB,2022-02-12 16:15:15+00:00,5,16,15,SGE as snappy after conceding as my grandmother's toothless dachshund used to be. SGEWOB,SGE snappy conceding grandmother's toothless dachshund used be. SGEWOB
2743,2022-02-12,b'@Bembeladler aber echt ey.\n\nSo schwankend von den Leistungen her.\n\nDa sind 10.000 im #Walsdstadion bei bestem Wette\xe2\x80\xa6 https://t.co/Glj3mteNlX',b'bumbesje',b'- Frankfurt am Main - '," aber echt ey.

So schwankend von den Leistungen her.

Da sind 10.000 im Walsdstadion bei bestem Wette… ",2022-02-12 16:15:10+00:00,5,16,15,"but really hey.

So fluctuating in performance.

There are 10,000 in the Walsdstadion with the best bet...","really hey. So fluctuating performance. There 10,000 Walsdstadion best bet..."
2744,2022-02-12,"b'Kohfeldt, Wolfsburg und Willenborg, eine Kotzkombination besonderer Art. \xf0\x9f\x98\xb5\xf0\x9f\x98\xb1 \n#SGEWOB #SGE #EINTRACHT'",b'juergenhilb',b'Gelnhausen ',"Kohfeldt, Wolfsburg und Willenborg, eine Kotzkombination besonderer Art. 😵😱 
SGEWOB SGE EINTRACHT",2022-02-12 16:15:01+00:00,5,16,15,"Kohfeldt, Wolfsburg and Willenborg, a special kind of puke combination. 😵😱
SGEWOB SGE UNITED KINGDOM","Kohfeldt, Wolfsburg Willenborg, special kind puke combination. 😵😱 SGEWOB SGE UNITED KINGDOM"
2745,2022-02-12,b'@Tabea_SGE_Maria So langsam wird\xe2\x80\x99s eng \xf0\x9f\x98\xb3\xf0\x9f\x99\x86\xf0\x9f\x8f\xbc\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f',b'martin4597',"b'Frankfurt am Main, Deutschland'", So langsam wird’s eng 😳🙆🏼‍♂️,2022-02-12 16:14:19+00:00,5,16,14,It's getting tight 😳🙆🏼‍♂️,It's getting tight 😳🙆🏼‍♂️
2746,2022-02-12,b'Schiris katastrophal... aber wir spielen jetzt auch net grad so traumhaft.... #sge',b'Rhnrubertochte1',b'',Schiris katastrophal... aber wir spielen jetzt auch net grad so traumhaft.... sge,2022-02-12 16:13:22+00:00,5,16,13,Catastrophic referees... but we're not playing that fantastically right now.... sge,Catastrophic referees... we're playing fantastically right now.... sge
2747,2022-02-12,b'#SGEWOB ohne Schiri hat Wolfsburg keine Chance? Das verwerfliche am Spiel ist bis jetzt nur die Szene von\xe2\x80\xa6 https://t.co/aXnrMcuMnr',b'Wlfefan1',b'',SGEWOB ohne Schiri hat Wolfsburg keine Chance? Das verwerfliche am Spiel ist bis jetzt nur die Szene von… ,2022-02-12 16:13:08+00:00,5,16,13,SGEWOB without a referee does Wolfsburg have no chance? The reprehensible thing about the game so far is only the scene of…,SGEWOB without referee Wolfsburg chance? The reprehensible thing game far scene of…
2748,2022-02-12,"b'@ptoeppi Moment, ich dachte der Schiri ist immer schuld wenn\xe2\x80\x99s nicht l\xc3\xa4uft bei der SGE?'",b'yannis_ki',b'Deutschland'," Moment, ich dachte der Schiri ist immer schuld wenn’s nicht läuft bei der SGE?",2022-02-12 16:13:03+00:00,5,16,13,"Wait a minute, I thought it was always the referee's fault when things didn't go well at the SBU?","Wait minute, I thought always referee's fault things go well SBU?"
2749,2022-02-12,"b'@beeblebrox_SGE @istin73 @SuperSebb Dann bitte, gerne. Zeig mir diese \xe2\x80\x9eklaren\xe2\x80\x9c Bilder.'",b'sounds2move',b'Germany',"   Dann bitte, gerne. Zeig mir diese „klaren“ Bilder.",2022-02-12 16:12:34+00:00,5,16,12,"Then please, please. Show me these ""clear"" pictures.","Then please, please. Show ""clear"" pictures."
2750,2022-02-12,b'@NUR_DIE_SGE_FFM Das ist halt nur ein geldverein',b'larsheger',b'', Das ist halt nur ein geldverein,2022-02-12 16:12:08+00:00,5,16,12,It's just a money club,It's money club
2751,2022-02-12,b'@Tabea_SGE_Maria Wurde auch mal Zeit Pasner',b'Ace_010Backup',b'', Wurde auch mal Zeit Pasner,2022-02-12 16:11:44+00:00,5,16,11,Was also time Pasner,Was also time Pasner
2752,2022-02-12,b'In den Mann fallen lassen. Bei dem Schiri 100% Freisto\xc3\x9f Chance.  #sge',b'lampshade90',b'',In den Mann fallen lassen. Bei dem Schiri 100% Freistoß Chance.  sge,2022-02-12 16:11:36+00:00,5,16,11,Drop into the man. 100% free kick chance for the referee. vg,Drop man. 100% free kick chance referee. vg
2753,2022-02-12,b'Alfons B. aus K hat einen w\xc3\xbcrdigen Nachfolger gefunden!\n#SGE #SGEwob',b'JoeToGo_',"b'D\xc3\xbcrnkrut, \xc3\x96sterreich'","Alfons B. aus K hat einen würdigen Nachfolger gefunden!
SGE SGEwob",2022-02-12 16:11:31+00:00,5,16,11,"Alfons B. from K has found a worthy successor!
SGE SGEwob",Alfons B. K found worthy successor! SGE SGEwob
2754,2022-02-12,"b'Schon beeindruckend, wie viel #Kohfeldt nach nicht einmal drei Monaten schon im #VfLWolfsburg steckt.\n\n#SGEWOB #Bundesliga #SGE'",b'BennyHeinrich',"b'Frankfurt am Main, Deutschland'","Schon beeindruckend, wie viel Kohfeldt nach nicht einmal drei Monaten schon im VfLWolfsburg steckt.

SGEWOB Bundesliga SGE",2022-02-12 16:11:21+00:00,5,16,11,"It's impressive how much Kohfeldt is in VfLWolfsburg after less than three months.

SGEWOB Bundesliga SGE",It's impressive much Kohfeldt VfLWolfsburg less three months. SGEWOB Bundesliga SGE
2755,2022-02-12,b'Das Spiel meiner heutigen #SGE bereitet mir (schon wieder mal \xf0\x9f\x98\x92) mir beim Zusehen k\xc3\xb6rperliche Schmerzen.\n\nWas ist b\xe2\x80\xa6 https://t.co/dqOu3qFIaw',b'bumbesje',b'- Frankfurt am Main - ',"Das Spiel meiner heutigen SGE bereitet mir (schon wieder mal 😒) mir beim Zusehen körperliche Schmerzen.

Was ist b… ",2022-02-12 16:11:16+00:00,5,16,11,"The game of today's SGE gives me (again 😒) physical pain while watching.

what is b…",The game today's SGE gives (again 😒) physical pain watching. b…
2756,2022-02-12,b'Ich will net gegen Wolfsburg verlieren!#sge https://t.co/n40VG9eXr5',b'Rhnrubertochte1',b'',Ich will net gegen Wolfsburg verlieren!sge ,2022-02-12 16:11:16+00:00,5,16,11,I don't want to lose against Wolfsburg!,I want lose Wolfsburg!
2757,2022-02-12,"b'Das ist kein Spiel, das ist eine #Qual #SGE #SGEWOB'",b'AndonSaw',b'',"Das ist kein Spiel, das ist eine Qual SGE SGEWOB",2022-02-12 16:10:49+00:00,5,16,10,"This is not a game, this is torture SGE SGEWOB","This game, torture SGE SGEWOB"
2758,2022-02-12,b'@Tabea_SGE_Maria 80 min zu sp\xc3\xa4t',b'Nilsge_',b'', 80 min zu spät,2022-02-12 16:10:48+00:00,5,16,10,80 minutes late,80 minutes late
2759,2022-02-12,b'Die n\xc3\xa4chste Heimniederlage Naht unaufhaltsam. Ausser Spesen nichts gewesen. Ein Spiel zum vergessen. \xf0\x9f\xa6\x85\xf0\x9f\x96\xa4\xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\xa4\x8d\xf0\x9f\x8d\x80\xf0\x9f\x8d\x80\xf0\x9f\x8d\x80\xf0\x9f\x8d\x80\xf0\x9f\x8d\x80\xf0\x9f\x8d\x80 #sge',b'EgbertNrw',b'',Die nächste Heimniederlage Naht unaufhaltsam. Ausser Spesen nichts gewesen. Ein Spiel zum vergessen. 🦅🖤❤️🤍🍀🍀🍀🍀🍀🍀 sge,2022-02-12 16:10:19+00:00,5,16,10,The next home defeat is inevitable. Been nothing but expenses. A game to forget. 🦅🖤❤️🤍🍀🍀🍀🍀🍀🍀 sg,The next home defeat inevitable. Been nothing expenses. A game forget. 🦅🖤❤️🤍🍀🍀🍀🍀🍀🍀 sg
2760,2022-02-12,b'\xe2\x80\x9eOhne Schiri habt ihr keine Chance..\xe2\x80\x9c schallt es durchs Rund #SGEWOB',b'SGE_Gonzo',b'Franconofurd und Umgebung',„Ohne Schiri habt ihr keine Chance..“ schallt es durchs Rund SGEWOB,2022-02-12 16:09:59+00:00,5,16,9,"""You don't stand a chance without a referee..."" resounds through the SGEWOB","""You stand chance without referee..."" resounds SGEWOB"
2761,2022-02-12,"b""Good chance for Wolfsburg but Lukebakio volleys wide. \n\n\xe2\x8f\xb0 78' | #SGEWOB 0-1 | #SGE""",b'eintracht_eng',b'Frankfurt am Main',"Good chance for Wolfsburg but Lukebakio volleys wide. 

⏰ 78' | SGEWOB 0-1 | SGE",2022-02-12 16:09:46+00:00,5,16,9,"Good chance for Wolfsburg but Lukebakio volleys wide.

⏰ 78' | SGEWOB 0-1 | SGE",Good chance Wolfsburg Lukebakio volleys wide. ⏰ 78' | SGEWOB 0-1 | SGE
2762,2022-02-12,b'Das ist doch einfach nur noch ein billiges Schauspiel! #sge',b'Rhnrubertochte1',b'',Das ist doch einfach nur noch ein billiges Schauspiel! sge,2022-02-12 16:09:25+00:00,5,16,9,It's just a cheap spectacle! vg,It's cheap spectacle! vg
2763,2022-02-12,b'#willenborg - ein Name zum vergessen #SGEWOB',b'SGE_Gonzo',b'Franconofurd und Umgebung',willenborg - ein Name zum vergessen SGEWOB,2022-02-12 16:09:08+00:00,5,16,9,willenborg - a name to forget SGEWOB,willenborg - name forget SGEWOB
2764,2022-02-12,b'10 minuten zeitspiel oder was? #SGE #SGEWOB',b'guccibrille',b'',10 minuten zeitspiel oder was? SGE SGEWOB,2022-02-12 16:09:05+00:00,5,16,9,10 minutes time game or what? SBU SGWOB,10 minutes time game what? SBU SGWOB
2765,2022-02-12,b'Was Wolfsburg da veranstaltet ist unter aller W\xc3\xbcrde. Bitte lasst dieses ekelhafte Konstrukt absteigen. #SGEWOB #SGE',b'Andfisch1899',b'Frankfurt am Main / Witten',Was Wolfsburg da veranstaltet ist unter aller Würde. Bitte lasst dieses ekelhafte Konstrukt absteigen. SGEWOB SGE,2022-02-12 16:09:05+00:00,5,16,9,What Wolfsburg is doing there is beneath all dignity. Please let this disgusting construct descend. SGEWOB SGE,What Wolfsburg beneath dignity. Please let disgusting construct descend. SGEWOB SGE
2766,2022-02-12,b'Die tanzen dem Schiri so auf der Nase rum. Das ist unfassbar. Wie kann man so wenig Autorit\xc3\xa4t ausstrahlen  #sge',b'lampshade90',b'',Die tanzen dem Schiri so auf der Nase rum. Das ist unfassbar. Wie kann man so wenig Autorität ausstrahlen  sge,2022-02-12 16:09:03+00:00,5,16,9,They dance all over the ref's nose. This is unbeliveable. How can you exude so little authority sge,They dance ref's nose. This unbeliveable. How exude little authority sge
2767,2022-02-12,b'Der w\xc3\xbcrde das von seiner eigenen Couch aus besser leiten.',b'alex_sge',"b'Frankfurt am Main, Hessen'",Der würde das von seiner eigenen Couch aus besser leiten.,2022-02-12 16:08:57+00:00,5,16,8,He'd be better off directing this from his own couch.,He'd better directing couch.
2768,2022-02-12,b'Ist das eine elende Huso-Mannschaft \xf0\x9f\xa4\xae #SGEwob #SGE',b'marcboleh',"b'Frankfurt am Main, Deutschland'",Ist das eine elende Huso-Mannschaft 🤮 SGEwob SGE,2022-02-12 16:08:54+00:00,5,16,8,Is that a miserable Huso team 🤮 SGEwob SGE,Is miserable Huso team 🤮 SGEwob SGE
2769,2022-02-12,b'Was ist Wolfsburg doch f\xc3\xbcr ein Ekelhafter Verein #SGEWOB',b'NUR_DIE_SGE_FFM',b'',Was ist Wolfsburg doch für ein Ekelhafter Verein SGEWOB,2022-02-12 16:08:43+00:00,5,16,8,What is Wolfsburg for a disgusting club SGEWOB,What Wolfsburg disgusting club SGEWOB
2770,2022-02-12,b'Noch nie so ein Hurensohn Verein wie den VfL gesehen #SGEWOB #SGE',b'Simofi',b'Aschaffenburg',Noch nie so ein Hurensohn Verein wie den VfL gesehen SGEWOB SGE,2022-02-12 16:08:36+00:00,5,16,8,Never seen such a son of a bitch club like VfL SGEWOB SGE,Never seen son bitch club like VfL SGEWOB SGE
2771,2022-02-12,b'Fu\xc3\x9fball nervt. #SGE',b'istin73',b'',Fußball nervt. SGE,2022-02-12 16:08:12+00:00,5,16,8,Soccer sucks. SGE,Soccer sucks. SGE
2772,2022-02-12,b'Wolfsburg einfach nur auf die Fresse \xf0\x9f\x98\xa1. #SGEWOB #SGE',b'4ttila78',b'Stuttgart West',Wolfsburg einfach nur auf die Fresse 😡. SGEWOB SGE,2022-02-12 16:08:05+00:00,5,16,8,Wolfsburg just in the face 😡. SGEWOB SGE,Wolfsburg face 😡. SGEWOB SGE
2773,2022-02-12,b'Und f\xc3\xbcr solche Schiedsrichter musste Gr\xc3\xa4fe seine Karriere beenden. Unglaublich. #SGEWOB',b'alex_sge',"b'Frankfurt am Main, Hessen'",Und für solche Schiedsrichter musste Gräfe seine Karriere beenden. Unglaublich. SGEWOB,2022-02-12 16:08:03+00:00,5,16,8,And for such referees Gräfe had to end his career. Unbelievable. SGEWOB,And referees Gräfe end career. Unbelievable. SGEWOB
2774,2022-02-12,"b'Der Typ, der letzte Woche zwei Tore aus nichts macht, bekommt in einem identischen Spiel keine Chance.\n\nZumindest f\xe2\x80\xa6 https://t.co/2fcsTz3QYA'",b'still_Falconer',b'',"Der Typ, der letzte Woche zwei Tore aus nichts macht, bekommt in einem identischen Spiel keine Chance.

Zumindest f… ",2022-02-12 16:08:01+00:00,5,16,8,"The guy who made two goals out of nothing last week doesn't get a chance in an identical game.

At least f...",The guy made two goals nothing last week get chance identical game. At least f...
2775,2022-02-12,b'Und er pfeift kein Elfmeter? #SGE #SGEwob',b'marcboleh',"b'Frankfurt am Main, Deutschland'",Und er pfeift kein Elfmeter? SGE SGEwob,2022-02-12 16:07:47+00:00,5,16,7,And he doesn't whistle a penalty? SGE SGEwob,And whistle penalty? SGE SGEwob
2776,2022-02-12,b'@OttNarr ansgar knauf ist zur sge',b'phobsi',b'', ansgar knauf ist zur sge,2022-02-12 16:07:47+00:00,5,16,7,ansgar knauf is part of the sge,ansgar knauf part sge
2777,2022-02-12,b'Lass liegen - tritt sich fest #SGEWOB',b'SGE_Gonzo',b'Franconofurd und Umgebung',Lass liegen - tritt sich fest SGEWOB,2022-02-12 16:07:11+00:00,5,16,7,Leave it - kick yourself SGEWOB,Leave - kick SGEWOB
2778,2022-02-12,b'Heute sind wir (mal wieder) nicht 100% da. Hinteregger als Aufbauer geht leider nicht. #SGEWOB',b'franky_sge',b'',Heute sind wir (mal wieder) nicht 100% da. Hinteregger als Aufbauer geht leider nicht. SGEWOB,2022-02-12 16:06:47+00:00,5,16,6,"Today we are (again) not 100% there. Unfortunately, Hinteregger is not an option. SGEWOB","Today (again) 100% there. Unfortunately, Hinteregger option. SGEWOB"
2779,2022-02-12,b'Die SGE spielt nicht gut. Der Schiri ist inakzeptabel schlecht. #fact #SGEWOB',b'tom6134',b'',Die SGE spielt nicht gut. Der Schiri ist inakzeptabel schlecht. fact SGEWOB,2022-02-12 16:06:37+00:00,5,16,6,The SGE does not play well. The referee is unacceptably bad. fact SGEWOB,The SGE play well. The referee unacceptably bad. fact SGEWOB
2780,2022-02-12,"b'Rosen sind rot, Veilchen sind blau, im K\xc3\xb6lner Keller sitzt die Sau. #sge'",b'Lethalsuspect',b'Charming Town',"Rosen sind rot, Veilchen sind blau, im Kölner Keller sitzt die Sau. sge",2022-02-12 16:06:17+00:00,5,16,6,"Roses are red, violets are blue, the sow is sitting in the Cologne basement. vg","Roses red, violets blue, sow sitting Cologne basement. vg"
2781,2022-02-12,b'@alex_sge Das kann ja nicht unser Anspruch sein. Eine gefestigte Mannschaft fegt Wolfsburg mit 4:0 aus dem Stadion\xe2\x80\xa6',b'christianberres',b'Erbach (Odw.) Germany', Das kann ja nicht unser Anspruch sein. Eine gefestigte Mannschaft fegt Wolfsburg mit 4:0 aus dem Stadion…,2022-02-12 16:06:07+00:00,5,16,6,That can't be our claim. A solid team sweeps Wolfsburg out of the stadium 4-0...,That can't claim. A solid team sweeps Wolfsburg stadium 4-0...
2782,2022-02-12,"b""Auf geht's Jungs! Keine Niederlage gegen Wolfsburg!\nK\xc3\xa4mpfen und Siegen! Gebt nochmal alles! #sge""",b'Rhnrubertochte1',b'',"Auf geht's Jungs! Keine Niederlage gegen Wolfsburg!
Kämpfen und Siegen! Gebt nochmal alles! sge",2022-02-12 16:05:54+00:00,5,16,5,"Let's go boys! No defeat against Wolfsburg!
Fight and win! give it your all again vg",Let's go boys! No defeat Wolfsburg! Fight win! give vg
2783,2022-02-12,b'K\xc3\xb6nnen WIR nicht einmal richtig unverdient gewinnen? \nBitte?! \n\n#sge #SGEWOB',b'DomWaits',"b'Frankfurt on the Main, Germany'","Können WIR nicht einmal richtig unverdient gewinnen? 
Bitte?! 

sge SGEWOB",2022-02-12 16:05:53+00:00,5,16,5,"Can't WE even win really undeservedly?
You're welcome?!

see SGEWOB",Can't WE even win really undeservedly? You're welcome?! see SGEWOB
2784,2022-02-12,b'@Papa5chlumpf Es ist so wahr',b'alex_sge',"b'Frankfurt am Main, Hessen'", Es ist so wahr,2022-02-12 16:05:46+00:00,5,16,5,It is so true,It true
2785,2022-02-12,b'@SGEagle Letzte Woche im Stadion am Brentanobad hatten wir auch so eine miese Pfeife. Fehlentscheidung \xc3\xbcber Fehlent\xe2\x80\xa6 https://t.co/WxOSWdKcUC',b'almighty_de',"b'Hessen, Deutschland'", Letzte Woche im Stadion am Brentanobad hatten wir auch so eine miese Pfeife. Fehlentscheidung über Fehlent… ,2022-02-12 16:05:26+00:00,5,16,5,Last week in the stadium at Brentanobad we had a lousy whistle too. Wrong decision about wrong decision…,Last week stadium Brentanobad lousy whistle too. Wrong decision wrong decision…
2786,2022-02-12,b'Glasner kann deutschebankpark einfach nicht #SGE #SGEWOB',b'larsheger',b'',Glasner kann deutschebankpark einfach nicht SGE SGEWOB,2022-02-12 16:05:24+00:00,5,16,5,Glasner simply can't do Deutschebankpark SGE SGEWOB,Glasner simply can't Deutschebankpark SGE SGEWOB
2787,2022-02-12,"b'Ich gucke #SGEWOB nicht, aber bei der vermutlich eigenen Unf\xc3\xa4higkeit jedes mal den Schiri daf\xc3\xbcr verantwortlich mach\xe2\x80\xa6 https://t.co/NPicgZbdgk'",b'9zehn100_8und70',b'born 332 ppm',"Ich gucke SGEWOB nicht, aber bei der vermutlich eigenen Unfähigkeit jedes mal den Schiri dafür verantwortlich mach… ",2022-02-12 16:05:19+00:00,5,16,5,"I don't watch SGEWOB, but I always blame the referee for my own inability...","I watch SGEWOB, I always blame referee inability..."
2788,2022-02-12,b'was ansgar knauf bei sge???? was hab ich verpasst',b'OttNarr',b'',was ansgar knauf bei sge???? was hab ich verpasst,2022-02-12 16:05:07+00:00,5,16,5,what ansgar knob at sge???? What did i miss,ansgar knob sge???? What miss
2789,2022-02-12,b'Warum? Warum geht dieser bl\xc3\xb6de Ball einfach nicht ins Tor? #sge',b'Rhnrubertochte1',b'',Warum? Warum geht dieser blöde Ball einfach nicht ins Tor? sge,2022-02-12 16:05:02+00:00,5,16,5,Why? Why doesn't this stupid ball just go into the goal? vg,Why? Why stupid ball go goal? vg
2790,2022-02-12,b'Flanken und P\xc3\xa4sse von der rechten Seite die ankommen. Eintracht Fans komplett verwirrt. \n#SGEWOB #Knauff #SGE',b'Superbad1980BVB',"b'Coburg, Deutschland'","Flanken und Pässe von der rechten Seite die ankommen. Eintracht Fans komplett verwirrt. 
SGEWOB Knauff SGE",2022-02-12 16:04:53+00:00,5,16,4,"Crosses and passes from the right that arrive. Eintracht fans completely confused.
SGEWOB Knauff SGE",Crosses passes right arrive. Eintracht fans completely confused. SGEWOB Knauff SGE
2791,2022-02-12,"b'@christianberres Reicht halt, wenn der VAR hilft.'",b'alex_sge',"b'Frankfurt am Main, Hessen'"," Reicht halt, wenn der VAR hilft.",2022-02-12 16:04:35+00:00,5,16,4,It's enough if the VAR helps.,It's enough VAR helps.
2792,2022-02-12,"b'@sgepeeti JAAAA, los gebt noch mal alles #SGE @Eintracht \nWir sind dabei \xe2\x9c\x8a\xf0\x9f\x8f\xbc\xe2\x9c\x8a\xf0\x9f\x8f\xbc\xf0\x9f\x8d\x80\xf0\x9f\x8d\x80\xe2\x98\x9d\xf0\x9f\x8f\xbd\xf0\x9f\x92\xaa\xf0\x9f\x8f\xbd\xf0\x9f\x92\xaa\xf0\x9f\x8f\xbd'",b'SemlerBrigitte',b''," JAAAA, los gebt noch mal alles SGE  
Wir sind dabei ✊🏼✊🏼🍀🍀☝🏽💪🏽💪🏽",2022-02-12 16:04:18+00:00,5,16,4,"JAAAA, let's do it all again SGE
We are there ✊🏼✊🏼🍀🍀☝🏽💪🏽💪🏽","JAAAA, let's SGE We ✊🏼✊🏼🍀🍀☝🏽💪🏽💪🏽"
2793,2022-02-12,b'Trapp mit besserer Gr\xc3\xa4tsche als jeder Verteidiger.\n#SGE #SGEWOB',b'HansThalhoffer',b'Frankfurt am Main',"Trapp mit besserer Grätsche als jeder Verteidiger.
SGE SGEWOB",2022-02-12 16:04:16+00:00,5,16,4,"Trapp with a better tackle than any defender.
SBU SGWOB",Trapp better tackle defender. SBU SGWOB
2794,2022-02-12,b'Der Ball l\xc3\xa4uft schnell durch die Reihen der Eintracht. Knauff bringt ihn anschlie\xc3\x9fend gut rein - Jakic k\xc3\xb6pft \xc3\xbcber d\xe2\x80\xa6 https://t.co/aADCNg2K8i',b'Eintracht',"b'Frankfurt am Main, Deutschland'",Der Ball läuft schnell durch die Reihen der Eintracht. Knauff bringt ihn anschließend gut rein - Jakic köpft über d… ,2022-02-12 16:04:10+00:00,5,16,4,The ball runs quickly through the ranks of Eintracht. Knauff then brings him in well - Jakic heads over the ...,The ball runs quickly ranks Eintracht. Knauff brings well - Jakic heads ...
