,Date,Tweet,User,Location,tweet,time,weekday,Hour,Minute,translated_tweet,tweet_without_stopwords
1096,2023-02-07,"b'@Tabea_SGE_Maria Wir alle , Tabea , wir alle \xf0\x9f\xa4\xaf'",Natascha_SGE,b''," Wir alle , Tabea , wir alle 🤯",2023-02-07 20:58:29+00:00,1,20,58,"All of us, Tabea, all of us 🤯","All us, Tabea, us 🤯"
1097,2023-02-07,b'@Natascha_SGE Das hoffe ich auch \xf0\x9f\xa4\xa3 das die Pumpe das aush\xc3\xa4lt \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3',sgepeeti,"b'Hessen, Deutschland. '", Das hoffe ich auch 🤣 das die Pumpe das aushält 🤣🤣🤣,2023-02-07 20:58:16+00:00,1,20,58,I hope so too 🤣 that the pump can withstand it 🤣🤣🤣,I hope 🤣 pump withstand 🤣🤣🤣
1098,2023-02-07,b'Dieser Account ist sauer #SGESVD',SGE_Gonzo,b'Franconofurd und Umgebung',Dieser Account ist sauer SGESVD,2023-02-07 20:58:15+00:00,1,20,58,This account is sour SGESVD,This account sour SGESVD
1099,2023-02-07,"b'""Hessenland unser K\xc3\xb6nigreich""-Intro in der #Nordwestkurve #Frankfurt beim Heimspiel der #Eintracht gegen\xe2\x80\xa6 https://t.co/rtJWaybmUm'",FasziFankurve,"b'Br\xc3\xbchl, Deutschland'","""Hessenland unser Königreich""-Intro in der Nordwestkurve Frankfurt beim Heimspiel der Eintracht gegen… ",2023-02-07 20:58:06+00:00,1,20,58,"""Hessenland, our kingdom"" intro in the north-west curve of Frankfurt during the Eintracht home game against…","""Hessenland, kingdom"" intro north-west curve Frankfurt Eintracht home game against…"
1100,2023-02-07,"b'@SuperSebb Pyro hier , Pyro da \xf0\x9f\xab\xa3\xf0\x9f\xa4\xa3'",Natascha_SGE,b''," Pyro hier , Pyro da 🫣🤣",2023-02-07 20:58:03+00:00,1,20,58,"Pyro here, Pyro there 🫣🤣","Pyro here, Pyro 🫣🤣"
1101,2023-02-07,b'Hat die Kulttracht auch Schwalben erfunden? #SGE',irg3ndwaswann,b'',Hat die Kulttracht auch Schwalben erfunden? SGE,2023-02-07 20:57:38+00:00,1,20,57,Did the cult costume also invent swallows? SGE,Did cult costume also invent swallows? SGE
1102,2023-02-07,b'Zuviel unn\xc3\xb6tige Gelbe gegen uns.\n#SGE #SGESVD',balljungs,b'',"Zuviel unnötige Gelbe gegen uns.
SGE SGESVD",2023-02-07 20:57:30+00:00,1,20,57,"Too many unnecessary yellows against us.
SBU SGESVD",Too many unnecessary yellows us. SBU SGESVD
1103,2023-02-07,b'Zwayer aufs Maul',SGE_Gonzo,b'Franconofurd und Umgebung',Zwayer aufs Maul,2023-02-07 20:57:25+00:00,1,20,57,Zwayer on the mouth,Zwayer mouth
1104,2023-02-07,b'@GG_SGE @inside_ffm Same. \xf0\x9f\x98\x85 Sind halt beide keine Bundesligatrainer. \xf0\x9f\x98\x82',SGE_Unknown,b'',  Same. 😅 Sind halt beide keine Bundesligatrainer. 😂,2023-02-07 20:56:54+00:00,1,20,56,seed. 😅 Both of them aren't Bundesliga coaches. 😂,seed. 😅 Both Bundesliga coaches. 😂
1105,2023-02-07,b'@Tabea_SGE_Maria Man dachte es wird nimmer schlimmer ...... und es wurde schlimmer \xf0\x9f\x99\x88\n\n#sged98',herb_16,b'worldwide'," Man dachte es wird nimmer schlimmer ...... und es wurde schlimmer 🙈

sged98",2023-02-07 20:56:34+00:00,1,20,56,"You thought it would never get worse...... and it got worse 🙈

sged98",You thought would never get worse...... got worse 🙈 sged98
1106,2023-02-07,"b'@Tabea_SGE_Maria Bin schon bisschen neidisch auf die Jacke. Wollte mir die damals auch holen, war mir dann aber doc\xe2\x80\xa6 https://t.co/fCWrgndYOm'",monombey,b''," Bin schon bisschen neidisch auf die Jacke. Wollte mir die damals auch holen, war mir dann aber doc… ",2023-02-07 20:56:32+00:00,1,20,56,"I'm a bit jealous of the jacket. I also wanted to get it back then, but then I was doc...","I'm bit jealous jacket. I also wanted get back then, I doc..."
1107,2023-02-07,"b'#Muani auf #Borre misslungener pass.\nPassiert, weiter gehts!\n\n#SGE | #DFBPokal | #SGESVD 2:2'",Dani5ooo,b'',"Muani auf Borre misslungener pass.
Passiert, weiter gehts!

SGE | DFBPokal | SGESVD 2:2",2023-02-07 20:56:22+00:00,1,20,56,"Muani on Borre failed pass.
Alright, let's go!

SBU | DFB Cup | SGESVD 2:2","Muani Borre failed pass. Alright, let's go! SBU | DFB Cup | SGESVD 2:2"
1108,2023-02-07,b'@sgepeeti Weiter geht es \xf0\x9f\x92\xaa hoffentlich h\xc3\xa4lt das unser Herz aus \xf0\x9f\xa4\xa3',Natascha_SGE,b'', Weiter geht es 💪 hoffentlich hält das unser Herz aus 🤣,2023-02-07 20:56:02+00:00,1,20,56,Let's continue 💪 hopefully our hearts can take it 🤣,Let's continue 💪 hopefully hearts take 🤣
1109,2023-02-07,b'smolcic f\xc3\xbcr ndicka ist hart. keine ahnung wann das letzte mal mal ndicka ausgewechselt wurde ehrlich gesagt. #SGE #SGESVD',guccibrille,b'',smolcic für ndicka ist hart. keine ahnung wann das letzte mal mal ndicka ausgewechselt wurde ehrlich gesagt. SGE SGESVD,2023-02-07 20:54:32+00:00,1,20,54,smolcic for ndicka is hard. no idea when the last time ndicka was replaced to be honest. SBU SGESVD,smolcic ndicka hard. idea last time ndicka replaced honest. SBU SGESVD
1110,2023-02-07,"b'@Tigersge @Eintracht \xc3\x84ndert nichts daran, dass ich ihn runtergenommen h\xc3\xa4tte? Hat einfach keinen guten Tag heute'",GG_SGE,b'',"  Ändert nichts daran, dass ich ihn runtergenommen hätte? Hat einfach keinen guten Tag heute",2023-02-07 20:53:58+00:00,1,20,53,Doesn't change the fact that I took it down? Just not having a good day today,Doesn't change fact I took down? Just good day today
1111,2023-02-07,b'Eintracht Frankfurt - SV Darmstadt 98 2:2 (2:2) Beginn 2. Halbzeit #SGESVD https://t.co/daHkBeeIr7',kicker_SGE,"b'Frankfurt am Main, Deutschland'",Eintracht Frankfurt - SV Darmstadt 98 2:2 (2:2) Beginn 2. Halbzeit SGESVD ,2023-02-07 20:53:44+00:00,1,20,53,Eintracht Frankfurt - SV Darmstadt 98 2:2 (2:2) beginning of the 2nd half SGESVD,Eintracht Frankfurt - SV Darmstadt 98 2:2 (2:2) beginning 2nd half SGESVD
1112,2023-02-07,"b'Ersetze Bell und Goweleuuw f\xc3\xbcr N\xe2\x80\x99Dicka und Tuta \xc3\xbcber eine Saison und du w\xc3\xbcrdest merken, das wir die \xc3\xbcbersch\xc3\xa4tzteste\xe2\x80\xa6 https://t.co/5Ync5yWkhi'",Florian_Kabul,"b'Frankfurt, Hesse'","Ersetze Bell und Goweleuuw für N’Dicka und Tuta über eine Saison und du würdest merken, das wir die überschätzteste… ",2023-02-07 20:53:37+00:00,1,20,53,Substitute Bell and Goweleuuw for N'Dicka and Tuta over a season and you'd realize we're the most overrated...,Substitute Bell Goweleuuw N'Dicka Tuta season realize we're overrated...
1113,2023-02-07,b'Weiter gehts!\n\n#Smolcic f\xc3\xbcr #NDicka\n\n#SGE | #DFBPokal | #SGESVD 2:2',Dani5ooo,b'',"Weiter gehts!

Smolcic für NDicka

SGE | DFBPokal | SGESVD 2:2",2023-02-07 20:53:31+00:00,1,20,53,"Go on!

Smolcic for NDicka

SBU | DFB Cup | SGESVD 2:2",Go on! Smolcic NDicka SBU | DFB Cup | SGESVD 2:2
1114,2023-02-07,b'Wir ziehen den ersten Joker:\n\xf0\x9f\x94\xbb Evan Ndicka\n\xf0\x9f\x94\xba Hrvoje Smolcic\n\xe2\x80\x93\xe2\x80\x93\xe2\x80\x93\xe2\x80\x93\xe2\x80\x93\n\xe2\x8f\xb0 46. | #SGE | #DFBPokal | #SGESVD 2:2 https://t.co/3PoRB1CsYI',Eintracht,"b'Frankfurt am Main, Deutschland'","Wir ziehen den ersten Joker:
🔻 Evan Ndicka
🔺 Hrvoje Smolcic
–––––
⏰ 46. | SGE | DFBPokal | SGESVD 2:2 ",2023-02-07 20:53:29+00:00,1,20,53,"We draw the first joker:
🔻 Evan Ndicka
🔺 Hrvoje Smolcic
–––––
⏰ 46. | SBU | DFB Cup | SGESVD 2:2",We draw first joker: 🔻 Evan Ndicka 🔺 Hrvoje Smolcic ––––– ⏰ 46. | SBU | DFB Cup | SGESVD 2:2
1115,2023-02-07,"b'@SGE_Unknown @inside_ffm Siehe da, Ndicka wird rausgenommen\xf0\x9f\x98\x85was ich am wenigsten erwartet h\xc3\xa4tte'",GG_SGE,b'',"  Siehe da, Ndicka wird rausgenommen😅was ich am wenigsten erwartet hätte",2023-02-07 20:53:28+00:00,1,20,53,"Lo and behold, Ndicka is being taken out😅 which I least expected","Lo behold, Ndicka taken out😅 I least expected"
1116,2023-02-07,b'@GG_SGE @Eintracht Hasebe ist geblieben Bruder \xf0\x9f\xa7\x91',Tigersge,b'',  Hasebe ist geblieben Bruder 🧑,2023-02-07 20:53:20+00:00,1,20,53,Hasebe stayed brother 🧑,Hasebe stayed brother 🧑
1117,2023-02-07,b'Und das Rudi V\xc3\xb6ller um den hei\xc3\x9fen Brei rum redet und nicht mit der Faust auf den Tisch haut ist der Grund warum die\xe2\x80\xa6 https://t.co/sMATPLBcM7',SGE_Henry,b'',Und das Rudi Völler um den heißen Brei rum redet und nicht mit der Faust auf den Tisch haut ist der Grund warum die… ,2023-02-07 20:53:15+00:00,1,20,53,And the fact that Rudi Völler beats around the bush and does not bang his fist on the table is the reason why the…,And fact Rudi Völler beats around bush bang fist table reason the…
1118,2023-02-07,b'Deine Fotos sind einfach immer unbeschreiblich toll \xf0\x9f\xa4\xa9 @Zambrine5 https://t.co/u60tNQDIXe',Natascha_SGE,b'',Deine Fotos sind einfach immer unbeschreiblich toll 🤩  ,2023-02-07 20:52:28+00:00,1,20,52,Your photos are always indescribably great 🤩,Your photos always indescribably great 🤩
1119,2023-02-07,b'@Menschlein3 @HerrmannJoerg Nur die SGE https://t.co/rqcPjP4Ot4',don_king_87,b'',  Nur die SGE ,2023-02-07 20:51:34+00:00,1,20,51,Only the SGE,Only SGE
1120,2023-02-07,b'@MatthiasCFaust Das hat er danach gesagt du klugschei\xc3\x9fer',SGE_Elias,"b'Th\xc3\xbcringen, Deutschland'", Das hat er danach gesagt du klugscheißer,2023-02-07 20:51:25+00:00,1,20,51,"That's what he said afterwards, you smartass","That's said afterwards, smartass"
1121,2023-02-07,b'@Tabea_SGE_Maria Joah hat geklappt. Also die Durchsage!',SGERon81,b'', Joah hat geklappt. Also die Durchsage!,2023-02-07 20:50:55+00:00,1,20,50,Yeah it worked. So the announcement!,Yeah worked. So announcement!
1122,2023-02-07,b'@Natascha_SGE Kurz vorm Herzkasper gesendet \xf0\x9f\x98\x85\xf0\x9f\x98\x82\xf0\x9f\x98\x82',sgepeeti,"b'Hessen, Deutschland. '", Kurz vorm Herzkasper gesendet 😅😂😂,2023-02-07 20:50:28+00:00,1,20,50,Sent just before the heart spasm 😅😂😂,Sent heart spasm 😅😂😂
1123,2023-02-07,b'@Tabea_SGE_Maria Aber wir schaffen das!\xf0\x9f\xa6\x85\xe2\x9d\xa4\xf0\x9f\x8e\x89\xf0\x9f\x91\x8d\xf0\x9f\x8f\xbb',skysolo2111,b'Im Herzen von Europa', Aber wir schaffen das!🦅❤🎉👍🏻,2023-02-07 20:50:01+00:00,1,20,50,But we can do it!🦅❤🎉👍🏻,But it!🦅❤🎉👍🏻
1124,2023-02-07,b'Ich kann es riechen... Das wird noch wild in Hz.2 \xf0\x9f\x98\xb3\n#sged98 #sge https://t.co/tAy5lrRSoP',CSchulle78,"b'Hofheim am Taunus, Deutschland'","Ich kann es riechen... Das wird noch wild in Hz.2 😳
sged98 sge ",2023-02-07 20:49:31+00:00,1,20,49,"I can smell it... It's going to get wild in Hz.2 😳
sged98 sge",I smell it... It's going get wild Hz.2 😳 sged98 sge
1125,2023-02-07,"b'@Tabea_SGE_Maria Ich auch, nach 1 HZ v\xc3\xb6llig am Ende.\nMachen die das extra? Das ist gesundheitssch\xc3\xa4digend!'",skysolo2111,b'Im Herzen von Europa'," Ich auch, nach 1 HZ völlig am Ende.
Machen die das extra? Das ist gesundheitsschädigend!",2023-02-07 20:49:28+00:00,1,20,49,"Me too, completely exhausted after 1 HZ.
Do they do that extra? This is unhealthy!","Me too, completely exhausted 1 HZ. Do extra? This unhealthy!"
1126,2023-02-07,b'Niemand interessiert dich f\xc3\xbcr Freiburg in der Halbzeit @SkySport  niemand !!!! \xf0\x9f\x99\x84',Natascha_SGE,b'',Niemand interessiert dich für Freiburg in der Halbzeit   niemand !!!! 🙄,2023-02-07 20:49:05+00:00,1,20,49,Nobody cares about Freiburg at half time nobody !!!! 🙄,Nobody cares Freiburg half time nobody !!!! 🙄
1127,2023-02-07,b'@ScHooIbooy Also for real Darmstadt ist mit 2 fatalen Fehlern von ndicka in F\xc3\xbchrung gegangen das Spiel von denen id\xe2\x80\xa6 https://t.co/QGXI4XDZoS',Kev_SGE_1899,b'', Also for real Darmstadt ist mit 2 fatalen Fehlern von ndicka in Führung gegangen das Spiel von denen id… ,2023-02-07 20:48:23+00:00,1,20,48,Also for real Darmstadt took the lead with 2 fatal mistakes by ndicka the game of which id…,Also real Darmstadt took lead 2 fatal mistakes ndicka game id…
1128,2023-02-07,b'@sgepeeti Genau !!! Maaaan \xf0\x9f\xa4\xa3 ich bin alt \xf0\x9f\xa4\xa3 sollen mal an mein Herz denken !',Natascha_SGE,b'', Genau !!! Maaaan 🤣 ich bin alt 🤣 sollen mal an mein Herz denken !,2023-02-07 20:48:13+00:00,1,20,48,Exactly !!! Maaaan 🤣 I'm old 🤣 should think about my heart!,Exactly !!! Maaaan 🤣 I'm old 🤣 think heart!
1129,2023-02-07,"b'@van_der_muehl Also das \xe2\x80\x9eAllez les bleus, Schei\xc3\x9f SGE\xe2\x80\x9c war im TV sehr deutlich zu h\xc3\xb6ren \xf0\x9f\x98\x81\xe2\x9a\x9c\xef\xb8\x8f\xf0\x9f\x92\xaa\xf0\x9f\x8f\xbb'",DurstEbby,"b'Chemnitz, Sachsen'"," Also das „Allez les bleus, Scheiß SGE“ war im TV sehr deutlich zu hören 😁⚜️💪🏻",2023-02-07 20:47:33+00:00,1,20,47,"So the ""Allez les bleus, shit SGE"" could be heard very clearly on TV 😁⚜️💪🏻","So ""Allez les bleus, shit SGE"" could heard clearly TV 😁⚜️💪🏻"
1130,2023-02-07,b'@Tabea_SGE_Maria Kopf hoch Tabea \xf0\x9f\x98\x8a',PatrickBartusc4,b'', Kopf hoch Tabea 😊,2023-02-07 20:47:33+00:00,1,20,47,Cheer up Tabea 😊,Cheer Tabea 😊
1131,2023-02-07,b'@FUSSBALL2000 Die Spielerqualit\xc3\xa4t sollte am Ende f\xc3\xbcr uns sprechen.\n\nGlasner wird die richtigen T\xc3\xb6ne treffen und dan\xe2\x80\xa6 https://t.co/Vaho7y4waT',bumbesje,b'- Frankfurt am Main - '," Die Spielerqualität sollte am Ende für uns sprechen.

Glasner wird die richtigen Töne treffen und dan… ",2023-02-07 20:47:22+00:00,1,20,47,"In the end, the quality of the players should speak for us.

Glasner will hit the right notes and then...","In end, quality players speak us. Glasner hit right notes then..."
1132,2023-02-07,"b'@SGE_Unknown @inside_ffm Nee, beides wird er wohl nicht machen, zumal Ndicka gelbverwarnt ist\xf0\x9f\xa5\xb2'",GG_SGE,b'',"  Nee, beides wird er wohl nicht machen, zumal Ndicka gelbverwarnt ist🥲",2023-02-07 20:46:20+00:00,1,20,46,"No, he probably won't do both, especially since Ndicka has been warned 🥲","No, probably both, especially since Ndicka warned 🥲"
1133,2023-02-07,b'@GG_SGE @inside_ffm \xf0\x9f\x91\x8d wird Glasner nicht machen. Aber ein Kompromiss wird er hoffentlich finden.',SGE_Unknown,b'',  👍 wird Glasner nicht machen. Aber ein Kompromiss wird er hoffentlich finden.,2023-02-07 20:45:46+00:00,1,20,45,👍 Glasner won't do it. But hopefully he will find a compromise.,👍 Glasner it. But hopefully find compromise.
1134,2023-02-07,"b'@SGE_Unknown @inside_ffm Ja, wegen der Kopfverletzung w\xc3\xbcrde ich Tuta auch rausnehmen, aber halt auch Hasebe. Viel z\xe2\x80\xa6 https://t.co/6wbikxxpOS'",GG_SGE,b'',"  Ja, wegen der Kopfverletzung würde ich Tuta auch rausnehmen, aber halt auch Hasebe. Viel z… ",2023-02-07 20:45:13+00:00,1,20,45,"Yes, because of the head injury I would also take Tuta out, but also Hasebe. Much z…","Yes, head injury I would also take Tuta out, also Hasebe. Much z…"
1135,2023-02-07,b'@Tabea_SGE_Maria Ich bin gleich taub und bewusstlos',Nurhierzumlese2,b'', Ich bin gleich taub und bewusstlos,2023-02-07 20:44:54+00:00,1,20,44,I'm about to be deaf and unconscious,I'm deaf unconscious
1136,2023-02-07,b'@giacobaer Welche Abwehr...?',Chris_76_SGE,"b'Waldshut-Tiengen, Deutschland'", Welche Abwehr...?,2023-02-07 20:44:49+00:00,1,20,44,What defense...?,What defense...?
1137,2023-02-07,b'Aytac Sulu soll sich ins Knie fi..en ! #sged98 #SGE #SkySport',Don_Slivovic,"b'Odenwaldkreis, Hessen'",Aytac Sulu soll sich ins Knie fi..en ! sged98 SGE SkySport,2023-02-07 20:44:43+00:00,1,20,44,Aytac Sulu should f*ck his knees! sged98 SGE SkySport,Aytac Sulu f*ck knees! sged98 SGE SkySport
1138,2023-02-07,b'@GG_SGE @inside_ffm Und Tuta hat beide Gegentore (mit)verschuldet? Geht bewusst nicht mehr zum Kopfball. Aus verst\xc3\xa4\xe2\x80\xa6 https://t.co/kM3yJXVtSN',SGE_Unknown,b'',  Und Tuta hat beide Gegentore (mit)verschuldet? Geht bewusst nicht mehr zum Kopfball. Aus verstä… ,2023-02-07 20:44:11+00:00,1,20,44,And Tuta was (partly) to blame for both goals? Deliberately no longer goes to the header. From amplified…,And Tuta (partly) blame goals? Deliberately longer goes header. From amplified…
1139,2023-02-07,b'@Tabea_SGE_Maria Jetzt geht der Spa\xc3\x9f erst los',_leon_1964_,"b'Sachsen, Deutschland'", Jetzt geht der Spaß erst los,2023-02-07 20:43:42+00:00,1,20,43,Now the fun is just beginning,Now fun beginning
1140,2023-02-07,b'@GG_SGE @Eintracht Eigentlich ja\xf0\x9f\x98\x82',Tigersge,b'',  Eigentlich ja😂,2023-02-07 20:43:23+00:00,1,20,43,Actually yes😂,Actually yes😂
1141,2023-02-07,b'@Tabea_SGE_Maria Zuversichtlich bleiben. Ist ja schlie\xc3\x9flich die Eintracht!',KaenguruKoala,b'Australien', Zuversichtlich bleiben. Ist ja schließlich die Eintracht!,2023-02-07 20:43:17+00:00,1,20,43,"stay confident After all, it's unity!","stay confident After all, unity!"
1142,2023-02-07,"b'@SGE_Unknown @inside_ffm Sorry, aber Hase hat das 1. Gegentor direkt verschuldet und h\xc3\xa4tte, wenn es reingegangen w\xc3\xa4\xe2\x80\xa6 https://t.co/ZvRGseXERs'",GG_SGE,b'',"  Sorry, aber Hase hat das 1. Gegentor direkt verschuldet und hätte, wenn es reingegangen wä… ",2023-02-07 20:43:14+00:00,1,20,43,"Sorry, but Hase was directly to blame for the first goal conceded and if it had gone in it would have…","Sorry, Hase directly blame first goal conceded gone would have…"
1143,2023-02-07,"b'@Tigersge @Eintracht Und ja, Smolcic hat definitiv bessere Zweikampfwerte als Hasebe'",GG_SGE,b'',"  Und ja, Smolcic hat definitiv bessere Zweikampfwerte als Hasebe",2023-02-07 20:42:20+00:00,1,20,42,"And yes, Smolcic definitely has better tackling stats than Hasebe","And yes, Smolcic definitely better tackling stats Hasebe"
1144,2023-02-07,b'@Tigersge @Eintracht In der Form ist Smolcic definitiv eine Bereicherung. Hasebe heute leider ein einziger Unsicheheitsfaktor.',GG_SGE,b'',  In der Form ist Smolcic definitiv eine Bereicherung. Hasebe heute leider ein einziger Unsicheheitsfaktor.,2023-02-07 20:42:04+00:00,1,20,42,"In terms of form, Smolcic is definitely an asset. Hasebe unfortunately a single uncertainty factor today.","In terms form, Smolcic definitely asset. Hasebe unfortunately single uncertainty factor today."
1145,2023-02-07,"b'Die Heiner schie\xc3\x9fen 2 Tore , das ist doch Verarschung zur Prime-Time ! Jbt ! #sged98 #SGE'",Don_Slivovic,"b'Odenwaldkreis, Hessen'","Die Heiner schießen 2 Tore , das ist doch Verarschung zur Prime-Time ! Jbt ! sged98 SGE",2023-02-07 20:41:48+00:00,1,20,41,"The Heiner shoot 2 goals, that's bullshit at prime time! Jbt ! sged98 SGE","The Heiner shoot 2 goals, that's bullshit prime time! Jbt ! sged98 SGE"
1146,2023-02-07,b'@GG_SGE @inside_ffm N\xc3\xb6. Tuta raus.',SGE_Unknown,b'',  Nö. Tuta raus.,2023-02-07 20:41:47+00:00,1,20,41,nope Tuta out.,nope Tuta out.
1147,2023-02-07,b'@GG_SGE @Eintracht Kann Smolocic besser als Hasebe passen? Oder hat Smolocic besser Zweik\xc3\xa4mpfe stat als Hasebe? \xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbf\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f',Tigersge,b'',  Kann Smolocic besser als Hasebe passen? Oder hat Smolocic besser Zweikämpfe stat als Hasebe? 🤷🏿‍♀️,2023-02-07 20:41:31+00:00,1,20,41,Can Smolocic fit better than Hasebe? Or does Smolocic have better duels than Hasebe? 🤷🏿‍♀️,Can Smolocic fit better Hasebe? Or Smolocic better duels Hasebe? 🤷🏿‍♀️
1148,2023-02-07,b'@MNZLeon @Kosticinho10 Rode und Hasebe heute beide sehr sehr wackelig',GG_SGE,b'',  Rode und Hasebe heute beide sehr sehr wackelig,2023-02-07 20:41:29+00:00,1,20,41,"Rode and Hasebe both very, very shaky today","Rode Hasebe very, shaky today"
1149,2023-02-07,"b'#SGESVD #SGE Solche gelbe Karten nerven besonders! Da trifft Ndicka ganz klar den Ball und wird selbst getreten, ab\xe2\x80\xa6 https://t.co/fcQPO7xJ2f'",Sportpapst,"b'Hattersheim am Main, Deutschland'","SGESVD SGE Solche gelbe Karten nerven besonders! Da trifft Ndicka ganz klar den Ball und wird selbst getreten, ab… ",2023-02-07 20:40:53+00:00,1,20,40,"SGESVD SGE Such yellow cards are particularly annoying! Ndicka hits the ball very clearly and is kicked herself, from...","SGESVD SGE Such yellow cards particularly annoying! Ndicka hits ball clearly kicked herself, from..."
1150,2023-02-07,"b'@FUSSBALL2000 Hasebe raus, Smolcic rein. Kamada raus, Sow rein'",GG_SGE,b''," Hasebe raus, Smolcic rein. Kamada raus, Sow rein",2023-02-07 20:40:45+00:00,1,20,40,"Hasebe out, Smolcic in. Kamada out, Sow in","Hasebe out, Smolcic in. Kamada out, Sow"
1151,2023-02-07,b'@Tabea_SGE_Maria Und dabei ist erst Halbzeit',DiesDasDaniel,b'Nur der S04', Und dabei ist erst Halbzeit,2023-02-07 20:40:15+00:00,1,20,40,And it's only halftime,And halftime
1152,2023-02-07,"b'""Bitte unterlassen Sie das Abbrennen von Pyrotechnik."" \nAnzahl an unterlassenen Abbrennungen nach dieser Ansage: 0'",Tabea_SGE_Maria,"b'Frankfurt am Main, Deutschland'","""Bitte unterlassen Sie das Abbrennen von Pyrotechnik."" 
Anzahl an unterlassenen Abbrennungen nach dieser Ansage: 0",2023-02-07 20:40:12+00:00,1,20,40,"""Please refrain from firing pyrotechnics.""
Number of missed burns after this announcement: 0","""Please refrain firing pyrotechnics."" Number missed burns announcement: 0"
1153,2023-02-07,"b'Wann gibt die @Eintracht endlich die Partnerschaft mit Abtei Baldrian Beruhigungstropfen bekannt und gibt zu, das D\xe2\x80\xa6 https://t.co/vOd3ikbyqq'",Meltalar,b'Germany',"Wann gibt die  endlich die Partnerschaft mit Abtei Baldrian Beruhigungstropfen bekannt und gibt zu, das D… ",2023-02-07 20:39:31+00:00,1,20,39,When will they finally announce the partnership with Abtei Valerian Soothing Drops and admit that D...,When finally announce partnership Abtei Valerian Soothing Drops admit D...
1154,2023-02-07,"b'Alter, was soll den daran ne Gelbe gewesen sein, du Schirikasper? Evan spielt Ball, bekommt nen Tritt gegen die Wad\xe2\x80\xa6 https://t.co/gwWKqvzTQp'",nuk3leus,b'',"Alter, was soll den daran ne Gelbe gewesen sein, du Schirikasper? Evan spielt Ball, bekommt nen Tritt gegen die Wad… ",2023-02-07 20:39:17+00:00,1,20,39,"Dude, what's that supposed to be about a yellow card, you referee clown? Evan plays ball, gets a kick in the wad...","Dude, what's supposed yellow card, referee clown? Evan plays ball, gets kick wad..."
1155,2023-02-07,"b'@Tabea_SGE_Maria Wir alle, Tabea.'",SuperSeb,b''," Wir alle, Tabea.",2023-02-07 20:39:15+00:00,1,20,39,"All of us, Tabea.","All us, Tabea."
1156,2023-02-07,"b'2:2 zur Halbzeit, weil man die Chancen vorne nicht nutzt und der Gegner die Konter nutzt\xe2\x80\xa6 \n\nWas glaubt ihr, kann di\xe2\x80\xa6 https://t.co/w4hBpVabil'",FUSSBALL2000,b'Frankfurt',"2:2 zur Halbzeit, weil man die Chancen vorne nicht nutzt und der Gegner die Konter nutzt… 

Was glaubt ihr, kann di… ",2023-02-07 20:39:11+00:00,1,20,39,"2:2 at half time because you don't take advantage of the chances up front and the opponent uses the counterattack...

What do you think you can...",2:2 half time take advantage chances front opponent uses counterattack... What think can...
1157,2023-02-07,"b""Ich merke ich hab was vergessen. \nLiebe #SGE ich kann heute wieder nicht gucken, die letzten beiden Male gab's dann\xe2\x80\xa6 https://t.co/hkFEJMun2o""",datJulsche,"b'Nordend-Ost, Frankfurt am Main'","Ich merke ich hab was vergessen. 
Liebe SGE ich kann heute wieder nicht gucken, die letzten beiden Male gab's dann… ",2023-02-07 20:39:11+00:00,1,20,39,"I realize I forgot something.
Dear SGE, I can't watch again today, the last two times there were...","I realize I forgot something. Dear SGE, I can't watch today, last two times were..."
1158,2023-02-07,b'Das Felix Zwayer noch pfeifen darf\xe2\x80\xa6\n\n#SGE #SGESVD https://t.co/S0Ug600wuI',alaneggerts,"b'Frankfurt, Hesse'","Das Felix Zwayer noch pfeifen darf…

SGE SGESVD ",2023-02-07 20:38:53+00:00,1,20,38,"That Felix Zwayer is still allowed to whistle...

SBU SGESVD",That Felix Zwayer still allowed whistle... SBU SGESVD
1159,2023-02-07,b'@inside_ffm Ich w\xc3\xbcrde jetzt Hasebe f\xc3\xbcr Smolcic rausnehmen. War an fast allen Gegentoren und Chancen der Lilien mits\xe2\x80\xa6 https://t.co/wygaVhyUrd',GG_SGE,b'', Ich würde jetzt Hasebe für Smolcic rausnehmen. War an fast allen Gegentoren und Chancen der Lilien mits… ,2023-02-07 20:38:53+00:00,1,20,38,I would now take Hasebe out for Smolcic. Was involved in almost all goals and chances of Lilien…,I would take Hasebe Smolcic. Was involved almost goals chances Lilien…
1160,2023-02-07,"b'Wollte euch nur kurz mitteilen, dass ich mental am Ende bin'",Tabea_SGE_Maria,"b'Frankfurt am Main, Deutschland'","Wollte euch nur kurz mitteilen, dass ich mental am Ende bin",2023-02-07 20:38:44+00:00,1,20,38,Just wanted to let you know that I'm mentally drained,Just wanted let know I'm mentally drained
1161,2023-02-07,b'Das war doch ein netter Auftakt\n\n#SGEsvd #SGEd98 #Pokal #KOLO #SGE',krisschi,"b'Hesse in Hessen, \xf0\x9f\x8c\xb2\xf0\x9f\x8c\xb3\xf0\x9f\x8f\x9f\xf0\x9f\x8c\xb3\xf0\x9f\x8c\xb2'","Das war doch ein netter Auftakt

SGEsvd SGEd98 Pokal KOLO SGE",2023-02-07 20:38:28+00:00,1,20,38,"That was a nice start

SGEsvd SGEd98 Cup KOLO SGE",That nice start SGEsvd SGEd98 Cup KOLO SGE
